traffic_density,horn_events_per_min,avg_speed,signal_wait_time,road_quality_score,stress_index,driver_experience_encoded,weather_Foggy,weather_Hot,weather_Rainy,congestion_score,horn_density
80,10.23,45.34,44.53,7.89,51.67,1.0,0,0,1,35.624,0.1262962962962963
61,8.55,48.98,30.65,4.65,42.66,1.0,0,0,0,18.6965,0.13790322580645162
114,14.81,34.86,57.78,7.43,76.59,0.0,0,0,0,65.8692,0.12878260869565217
42,6.75,64.99,16.79,6.97,34.23,2.0,1,0,0,7.051799999999999,0.1569767441860465
49,8.43,58.62,31.57,5.41,50.01,1.0,0,0,0,15.4693,0.1686
48,8.25,57.6,27.46,8.81,43.85,0.0,0,0,1,13.1808,0.1683673469387755
91,12.33,53.53,53.4,5.15,74.03,0.0,0,0,1,48.593999999999994,0.13402173913043477
113,10.75,40.53,61.86,8.51,58.51,1.0,0,0,0,69.90180000000001,0.09429824561403509
10,2.66,76.31,7.34,6.75,25.68,2.0,0,0,1,0.7340000000000001,0.24181818181818182
20,6.18,71.25,14.99,7.1,17.0,2.0,0,0,0,2.998,0.29428571428571426
101,10.6,34.63,51.86,6.81,47.84,1.0,0,0,0,52.3786,0.10392156862745097
66,8.43,47.02,36.11,6.85,38.87,2.0,0,0,0,23.8326,0.12582089552238807
98,10.38,47.57,51.1,10.0,53.11,1.0,0,0,1,50.078,0.10484848484848486
59,12.51,66.54,35.29,2.8,62.58,0.0,1,0,0,20.8211,0.2085
32,3.09,67.54,18.8,9.81,18.7,1.0,0,0,0,6.016,0.09363636363636363
40,8.19,57.42,21.37,2.93,53.84,0.0,1,0,0,8.548,0.1997560975609756
103,8.87,44.67,55.22,9.23,68.24,0.0,0,0,0,56.876599999999996,0.08528846153846154
51,8.26,65.97,28.43,6.78,37.77,1.0,0,0,1,14.4993,0.15884615384615383
108,14.79,37.87,58.8,8.09,71.15,0.0,0,0,1,63.504,0.1356880733944954
16,7.01,71.37,11.53,6.68,31.33,1.0,0,0,1,1.8448,0.4123529411764706
25,4.43,63.06,18.52,6.85,37.64,0.0,0,0,0,4.63,0.17038461538461538
99,15.41,33.65,50.29,7.18,65.09,0.0,0,0,0,49.7871,0.15410000000000001
69,11.06,46.58,45.41,7.43,47.35,1.0,0,0,0,31.3329,0.158
11,2.89,70.2,10.39,5.54,18.32,2.0,0,0,0,1.1429,0.24083333333333334
10,2.28,75.13,5.2,4.46,35.61,0.0,1,0,0,0.52,0.20727272727272725
57,7.78,54.46,32.01,1.71,48.31,1.0,0,0,0,18.2457,0.13413793103448277
21,4.68,77.82,15.16,6.93,20.12,2.0,0,0,0,3.1836,0.2127272727272727
78,3.43,55.29,41.27,10.0,59.34,0.0,0,0,0,32.1906,0.043417721518987346
46,7.27,56.6,30.98,3.65,54.36,0.0,0,0,1,14.2508,0.15468085106382978
41,3.28,59.96,25.03,10.0,28.21,1.0,1,0,0,10.2623,0.07809523809523809
18,5.6,72.44,8.48,7.49,23.84,0.0,0,0,0,1.5264000000000002,0.29473684210526313
114,12.45,29.02,61.01,6.95,79.09,0.0,0,0,0,69.5514,0.10826086956521738
108,11.11,44.07,58.68,8.41,65.27,0.0,1,0,0,63.374399999999994,0.10192660550458715
28,7.78,66.58,17.9,6.45,36.99,0.0,0,0,0,5.012,0.26827586206896553
57,11.73,57.87,30.26,5.67,48.5,1.0,0,0,1,17.2482,0.20224137931034483
89,11.73,46.13,49.55,3.93,52.2,1.0,1,0,0,44.0995,0.13033333333333333
12,3.72,73.87,8.45,6.99,10.29,2.0,0,0,0,1.014,0.28615384615384615
29,6.59,67.61,19.85,6.62,25.07,2.0,0,0,0,5.756500000000001,0.21966666666666665
33,4.37,70.74,19.8,6.31,35.7,0.0,0,0,0,6.534,0.1285294117647059
63,10.36,43.63,37.64,8.87,36.25,1.0,1,0,0,23.7132,0.161875
42,4.07,63.84,23.83,6.34,24.63,2.0,0,0,1,10.0086,0.09465116279069768
33,1.89,70.42,26.76,8.65,26.62,1.0,0,0,0,8.8308,0.05558823529411765
84,13.28,35.33,46.17,4.43,46.17,2.0,0,0,0,38.7828,0.15623529411764706
81,3.91,56.17,42.43,8.97,33.53,2.0,0,0,1,34.3683,0.04768292682926829
45,2.61,61.7,27.62,9.59,28.14,0.0,0,0,0,12.429,0.056739130434782604
47,4.74,57.79,34.59,7.12,24.77,2.0,0,0,0,16.2573,0.09875
113,19.6,42.84,62.87,7.08,58.15,1.0,0,0,1,71.0431,0.17192982456140352
93,15.24,38.95,46.33,8.55,51.98,1.0,0,0,1,43.08689999999999,0.1621276595744681
108,13.15,38.01,64.76,8.15,58.57,1.0,0,0,0,69.94080000000001,0.12064220183486239
98,11.01,43.4,50.01,6.03,66.47,1.0,0,0,0,49.0098,0.1112121212121212
108,12.42,38.53,60.58,7.27,55.27,2.0,1,0,0,65.4264,0.11394495412844037
34,0.77,74.2,21.38,10.0,25.33,1.0,0,0,0,7.2692,0.022000000000000002
102,14.44,38.37,51.72,5.93,65.62,0.0,0,0,1,52.7544,0.14019417475728155
27,4.31,59.24,15.85,8.13,25.86,1.0,0,0,1,4.2795,0.15392857142857141
119,13.74,30.81,67.42,8.0,72.89,1.0,0,0,0,80.22980000000001,0.1145
91,13.77,37.68,47.88,7.18,55.27,1.0,0,0,1,43.5708,0.14967391304347827
75,11.92,45.12,42.4,9.44,55.06,0.0,0,0,0,31.8,0.1568421052631579
63,6.64,61.88,39.22,10.0,37.95,0.0,0,0,1,24.7086,0.10375
44,10.0,67.26,29.42,10.0,31.23,1.0,0,0,1,12.9448,0.2222222222222222
89,11.63,42.97,49.22,8.7,69.77,0.0,1,0,0,43.8058,0.12922222222222224
70,8.04,50.93,42.56,9.79,49.23,1.0,0,0,1,29.792,0.1132394366197183
50,6.81,60.3,29.3,4.94,57.27,0.0,0,0,0,14.65,0.13352941176470587
109,13.59,36.14,54.95,3.63,70.67,1.0,0,0,0,59.8955,0.12354545454545454
42,10.11,61.44,24.81,1.71,32.81,2.0,0,0,0,10.4202,0.23511627906976743
77,10.23,43.57,44.15,5.94,43.28,2.0,0,1,0,33.9955,0.13115384615384615
42,5.13,61.5,19.69,10.0,22.2,1.0,0,1,0,8.2698,0.11930232558139535
23,1.46,65.75,15.73,7.54,21.69,1.0,0,0,0,3.6179,0.06083333333333333
30,3.89,69.9,20.92,5.36,30.5,0.0,0,0,0,6.276,0.12548387096774194
57,7.01,64.68,40.21,10.0,50.92,0.0,0,0,0,22.919700000000002,0.12086206896551724
29,5.17,71.13,16.94,5.3,33.58,1.0,0,1,0,4.9126,0.17233333333333334
17,4.26,67.62,18.51,5.25,28.77,1.0,0,0,0,3.1467,0.23666666666666666
16,5.91,69.54,14.68,5.74,25.58,1.0,0,0,1,2.3487999999999998,0.3476470588235294
76,5.5,46.63,41.99,8.68,42.94,1.0,0,0,0,31.9124,0.07142857142857142
26,6.42,65.19,14.7,4.49,40.14,2.0,0,0,0,3.822,0.23777777777777778
42,8.04,63.25,25.05,8.02,30.33,1.0,0,0,0,10.521,0.18697674418604648
57,6.84,55.51,35.66,4.68,45.49,1.0,0,0,0,20.3262,0.11793103448275861
85,12.16,42.03,41.09,8.02,39.48,1.0,0,0,0,34.926500000000004,0.1413953488372093
68,7.89,57.79,38.62,8.29,51.63,0.0,0,0,0,26.261599999999998,0.11434782608695651
95,11.31,51.46,50.96,5.91,64.29,0.0,0,0,0,48.412,0.1178125
31,6.0,75.1,19.13,6.48,19.92,2.0,0,0,0,5.9303,0.1875
119,20.42,33.26,67.41,2.86,83.65,0.0,1,0,0,80.2179,0.1701666666666667
39,6.06,58.14,25.5,7.63,23.48,1.0,0,0,1,9.945,0.1515
47,9.82,61.52,27.21,6.76,29.65,2.0,0,0,1,12.7887,0.20458333333333334
111,15.43,31.58,64.15,4.86,69.04,1.0,0,0,0,71.2065,0.13776785714285714
118,17.04,27.73,66.04,10.0,62.51,1.0,0,0,1,77.92720000000001,0.14319327731092435
60,9.34,52.8,36.55,7.29,46.36,0.0,0,0,0,21.93,0.15311475409836064
63,7.96,53.77,40.81,6.72,34.61,2.0,0,0,0,25.710300000000004,0.124375
17,3.12,80.27,14.67,9.75,16.84,0.0,0,0,0,2.4939,0.17333333333333334
36,4.92,66.74,21.08,3.15,19.89,2.0,0,0,0,7.588799999999999,0.13297297297297297
36,7.38,58.22,26.32,5.27,45.42,0.0,0,0,0,9.4752,0.19945945945945945
107,12.11,31.49,54.68,6.22,57.76,1.0,0,0,0,58.507600000000004,0.11212962962962962
30,3.72,69.76,24.77,3.1,42.47,1.0,0,0,0,7.431,0.12000000000000001
39,5.41,59.85,21.46,6.25,33.9,1.0,0,0,0,8.3694,0.13525
106,18.87,42.22,54.51,2.94,57.45,2.0,0,0,1,57.78059999999999,0.1763551401869159
37,5.75,63.64,23.95,4.61,36.54,1.0,0,0,1,8.8615,0.1513157894736842
73,12.7,49.04,41.0,7.55,49.21,2.0,1,0,0,29.93,0.17162162162162162
106,10.14,30.29,54.67,6.52,71.06,0.0,0,0,0,57.9502,0.09476635514018693
78,9.33,37.63,44.0,7.37,54.9,0.0,0,0,0,34.32,0.11810126582278481
70,11.51,40.02,39.83,4.69,53.19,1.0,0,1,0,27.881,0.16211267605633803
57,6.25,46.77,31.39,6.34,47.44,0.0,0,0,0,17.8923,0.10775862068965517
28,6.39,64.47,19.22,6.2,42.69,0.0,1,0,0,5.3816,0.22034482758620688
13,7.47,76.99,11.72,3.26,26.18,2.0,0,0,0,1.5236,0.5335714285714286
44,3.06,54.82,30.32,8.39,34.27,0.0,0,0,0,13.3408,0.068
73,5.12,45.64,36.76,9.72,41.82,1.0,0,0,0,26.8348,0.06918918918918919
58,9.08,53.11,28.37,9.29,33.93,1.0,1,0,0,16.4546,0.15389830508474575
26,9.93,62.85,16.3,3.49,27.49,1.0,0,0,0,4.238,0.36777777777777776
53,5.89,59.84,30.95,8.66,34.81,1.0,0,0,0,16.403499999999998,0.10907407407407407
101,13.49,42.37,57.45,6.0,55.37,1.0,0,0,1,58.02450000000001,0.13225490196078432
39,4.25,75.38,20.35,10.0,24.95,1.0,0,0,1,7.9365000000000006,0.10625
102,13.77,40.56,54.79,6.72,72.57,0.0,1,0,0,55.885799999999996,0.13368932038834952
55,3.69,58.68,28.52,9.23,30.87,1.0,0,0,0,15.686,0.06589285714285714
15,9.11,77.19,14.27,4.64,26.1,1.0,0,0,1,2.1405,0.569375
108,12.8,37.83,55.57,7.05,67.45,1.0,0,0,0,60.015600000000006,0.11743119266055047
114,11.55,35.07,57.53,10.0,44.06,2.0,0,0,0,65.5842,0.10043478260869566
46,4.97,58.65,30.77,4.24,49.49,0.0,0,0,1,14.154200000000001,0.10574468085106382
33,5.7,70.16,24.51,7.37,29.01,0.0,0,0,0,8.0883,0.16764705882352943
102,12.38,38.88,51.06,8.48,57.46,1.0,0,0,1,52.081199999999995,0.12019417475728156
55,10.92,57.09,32.06,6.1,33.83,1.0,0,1,0,17.633000000000003,0.195
62,9.43,52.73,38.14,5.41,49.61,1.0,0,0,0,23.6468,0.14968253968253967
104,15.03,34.86,58.03,9.57,61.69,1.0,1,0,0,60.3512,0.14314285714285713
108,17.34,41.02,61.26,7.68,62.64,1.0,1,0,0,66.1608,0.15908256880733945
69,8.2,53.25,37.45,10.0,37.84,1.0,0,0,1,25.840500000000002,0.11714285714285713
106,16.89,33.14,62.33,6.4,78.15,0.0,1,0,0,66.0698,0.15785046728971963
72,6.6,55.21,43.01,7.71,46.08,1.0,0,0,0,30.9672,0.09041095890410958
94,14.53,38.14,56.94,4.99,81.28,0.0,1,0,0,53.523599999999995,0.15294736842105264
41,3.59,60.23,26.75,8.94,27.52,2.0,0,0,0,10.9675,0.08547619047619047
96,16.73,38.82,54.94,5.31,62.86,1.0,1,0,0,52.742399999999996,0.17247422680412372
42,1.12,54.55,28.21,8.17,35.45,1.0,0,0,0,11.848199999999999,0.026046511627906978
76,14.11,49.24,42.9,6.45,49.07,1.0,1,0,0,32.604,0.18324675324675324
27,0.0,72.33,18.89,6.93,37.44,0.0,1,0,0,5.100300000000001,0.0
34,7.09,65.53,23.92,7.21,34.16,1.0,0,0,1,8.132800000000001,0.20257142857142857
115,12.47,36.87,65.15,7.15,62.67,1.0,0,0,1,74.92250000000001,0.10750000000000001
104,17.87,33.56,55.41,7.2,53.66,2.0,1,0,0,57.6264,0.1701904761904762
63,8.3,56.66,38.36,4.4,50.96,1.0,0,0,0,24.1668,0.1296875
67,7.45,54.17,36.89,7.83,39.76,2.0,0,0,0,24.7163,0.10955882352941176
76,12.45,39.16,41.14,5.96,49.81,1.0,0,0,0,31.266399999999997,0.1616883116883117
113,14.9,31.89,61.82,8.04,79.86,0.0,0,0,1,69.8566,0.1307017543859649
55,6.76,56.6,33.13,8.17,23.99,2.0,0,0,0,18.221500000000002,0.1207142857142857
33,4.36,63.0,25.14,5.42,40.81,1.0,0,0,0,8.2962,0.12823529411764706
41,6.22,57.11,21.91,4.58,34.92,1.0,0,0,0,8.9831,0.14809523809523809
56,4.0,61.24,31.8,7.88,35.62,1.0,0,0,0,17.808,0.07017543859649122
95,13.34,42.53,51.93,6.93,59.96,1.0,0,0,0,49.3335,0.13895833333333332
32,6.21,70.45,22.81,7.31,32.57,0.0,0,0,0,7.2992,0.18818181818181817
75,8.66,49.71,37.53,6.18,40.43,2.0,0,0,0,28.1475,0.11394736842105263
36,6.57,58.47,23.33,6.41,45.37,0.0,0,0,1,8.3988,0.17756756756756759
115,13.43,28.51,65.45,5.46,91.1,0.0,0,0,0,75.2675,0.11577586206896552
11,0.01,81.82,7.43,7.23,26.87,1.0,0,1,0,0.8172999999999999,0.0008333333333333334
99,12.95,35.84,52.91,5.92,59.69,1.0,0,0,1,52.38089999999999,0.1295
26,6.4,71.63,23.37,3.18,31.25,1.0,0,0,0,6.0762,0.23703703703703705
113,12.24,39.47,64.75,7.08,68.37,0.0,0,0,0,73.1675,0.10736842105263159
42,4.45,60.94,24.42,7.18,38.24,0.0,0,0,1,10.256400000000001,0.10348837209302326
18,3.27,77.43,8.72,10.0,24.62,1.0,0,0,0,1.5696,0.17210526315789473
52,9.28,55.93,31.81,5.15,45.25,0.0,0,1,0,16.5412,0.1750943396226415
57,7.47,57.94,32.76,6.94,36.54,1.0,0,0,0,18.673199999999998,0.12879310344827585
48,4.3,59.71,27.15,9.13,28.56,2.0,0,0,1,13.031999999999998,0.08775510204081632
102,15.86,40.87,55.68,7.42,43.8,2.0,0,1,0,56.7936,0.15398058252427185
51,4.71,63.41,27.86,8.41,34.3,0.0,0,0,1,14.208599999999999,0.09057692307692308
35,8.6,59.83,19.66,7.43,31.98,1.0,0,1,0,6.881,0.23888888888888887
108,10.97,36.74,63.87,7.08,63.59,0.0,0,1,0,68.9796,0.10064220183486239
59,5.3,52.32,36.73,6.99,51.1,0.0,0,1,0,21.670699999999997,0.08833333333333333
34,8.38,73.03,16.84,7.71,31.12,1.0,1,0,0,5.725599999999999,0.23942857142857146
33,1.0,61.22,22.91,8.97,26.82,0.0,0,0,0,7.5603,0.029411764705882353
22,0.44,75.32,19.11,10.0,29.78,0.0,0,0,0,4.204199999999999,0.019130434782608695
69,7.92,42.9,41.52,4.07,46.35,1.0,0,0,0,28.6488,0.11314285714285714
16,2.21,69.55,17.86,5.26,22.86,1.0,0,1,0,2.8575999999999997,0.13
66,3.58,49.63,38.65,9.53,38.28,1.0,0,0,0,25.509,0.05343283582089552
45,4.79,58.12,23.81,8.96,27.62,0.0,0,0,0,10.714500000000001,0.1041304347826087
54,7.08,58.44,36.48,7.21,49.83,0.0,1,0,0,19.699199999999998,0.12872727272727272
29,4.13,73.35,17.01,7.26,34.33,0.0,0,0,0,4.9329,0.13766666666666666
74,7.68,55.85,39.24,8.0,49.66,0.0,0,0,1,29.0376,0.10239999999999999
17,3.94,72.32,15.78,7.87,22.96,1.0,0,1,0,2.6826,0.21888888888888888
119,13.42,29.38,59.76,5.87,62.44,2.0,0,0,1,71.11439999999999,0.11183333333333333
25,5.12,78.14,20.53,4.22,32.23,0.0,0,0,1,5.1325,0.19692307692307692
23,1.72,70.55,18.49,5.45,32.2,1.0,0,0,1,4.2527,0.07166666666666667
85,11.12,48.46,46.02,6.74,71.93,0.0,0,0,1,39.117000000000004,0.12930232558139534
96,12.18,44.12,55.36,7.01,59.04,1.0,0,0,0,53.145599999999995,0.12556701030927836
24,4.05,66.36,19.9,5.78,26.53,2.0,0,0,0,4.776,0.162
101,10.64,46.41,56.83,10.0,59.82,0.0,0,0,0,57.3983,0.10431372549019609
107,13.75,39.82,59.41,5.24,46.89,2.0,0,0,1,63.5687,0.12731481481481483
75,9.94,53.79,46.04,5.15,57.12,1.0,0,0,1,34.53,0.1307894736842105
41,2.27,59.86,20.94,6.67,37.05,1.0,0,0,0,8.5854,0.054047619047619046
96,14.72,32.94,51.91,5.0,67.78,1.0,0,0,1,49.8336,0.15175257731958763
72,5.03,46.22,43.66,9.64,30.38,2.0,0,0,0,31.435199999999995,0.0689041095890411
95,8.54,40.09,50.3,6.95,58.42,0.0,0,0,0,47.785,0.08895833333333332
60,6.72,60.84,31.22,10.0,45.18,0.0,0,0,0,18.732,0.1101639344262295
34,2.74,71.28,21.21,9.97,20.97,2.0,1,0,0,7.2114,0.07828571428571429
67,9.11,49.07,34.99,6.46,47.22,1.0,1,0,0,23.4433,0.13397058823529412
72,6.71,46.21,41.69,5.54,60.46,0.0,0,0,0,30.0168,0.09191780821917808
71,13.74,45.88,45.84,7.76,46.71,1.0,0,0,1,32.546400000000006,0.19083333333333333
31,3.55,60.96,16.73,9.68,21.4,2.0,0,0,0,5.1863,0.1109375
67,11.84,51.9,39.3,4.83,54.57,0.0,1,0,0,26.331,0.17411764705882352
67,12.19,52.53,36.09,3.08,49.67,1.0,0,0,0,24.180300000000003,0.17926470588235294
95,13.34,46.2,54.95,6.11,55.51,1.0,0,1,0,52.2025,0.13895833333333332
58,8.51,63.54,33.36,5.45,46.03,0.0,0,0,1,19.348799999999997,0.14423728813559322
61,7.26,47.02,37.81,8.97,37.85,1.0,0,0,1,23.064100000000003,0.11709677419354839
51,8.4,57.8,26.54,4.89,33.05,2.0,0,0,1,13.5354,0.16153846153846155
79,6.03,44.07,44.86,7.96,45.02,1.0,0,0,0,35.4394,0.075375
24,2.6,74.44,14.49,5.74,22.24,1.0,0,0,1,3.4776,0.10400000000000001
63,9.21,54.27,34.35,5.44,53.32,1.0,0,0,0,21.640500000000003,0.14390625
116,13.04,40.56,67.89,7.94,71.99,1.0,0,0,0,78.7524,0.11145299145299145
69,8.81,53.66,37.48,4.46,41.31,1.0,0,0,1,25.8612,0.12585714285714286
110,13.44,33.52,58.31,9.37,47.81,2.0,0,0,0,64.141,0.12108108108108108
106,14.24,34.36,55.83,7.52,64.35,1.0,0,0,0,59.17979999999999,0.13308411214953272
17,3.09,72.97,11.6,5.32,31.91,1.0,1,0,0,1.972,0.17166666666666666
62,9.02,56.85,35.72,10.0,26.73,2.0,0,1,0,22.1464,0.14317460317460318
69,6.58,50.39,38.73,10.0,45.38,1.0,0,0,1,26.723699999999997,0.094
117,22.06,28.31,59.25,3.19,69.31,1.0,1,0,0,69.3225,0.18694915254237288
117,19.46,25.55,62.84,6.27,89.75,0.0,0,1,0,73.5228,0.16491525423728814
14,9.03,68.57,8.22,6.12,27.5,0.0,0,0,1,1.1508,0.602
112,12.35,37.06,60.86,5.44,72.99,1.0,0,1,0,68.1632,0.10929203539823008
77,7.33,52.89,41.98,9.42,48.73,1.0,0,0,0,32.3246,0.09397435897435898
15,3.51,77.21,10.72,5.3,27.77,1.0,0,0,1,1.608,0.219375
118,13.0,31.09,63.08,6.56,62.68,1.0,0,0,0,74.4344,0.1092436974789916
105,18.93,38.18,58.04,6.48,69.71,0.0,1,0,0,60.942,0.17858490566037735
103,20.54,37.57,52.94,2.36,81.94,0.0,1,0,0,54.5282,0.19749999999999998
56,8.05,59.67,32.82,8.64,43.75,0.0,0,0,0,18.3792,0.14122807017543862
108,13.77,33.34,58.05,10.0,60.58,1.0,0,0,1,62.693999999999996,0.1263302752293578
64,15.7,61.79,34.63,5.41,49.15,1.0,1,0,0,22.163200000000003,0.24153846153846154
49,9.05,60.6,27.51,7.94,38.04,0.0,1,0,0,13.4799,0.18100000000000002
61,7.15,62.04,36.81,7.33,39.23,1.0,0,0,0,22.454100000000004,0.1153225806451613
25,2.94,67.21,15.87,8.49,18.97,2.0,1,0,0,3.9675,0.11307692307692307
22,3.55,70.49,11.49,10.0,12.67,1.0,0,0,0,2.5278,0.15434782608695652
115,11.66,38.79,61.98,6.81,63.29,1.0,0,0,1,71.277,0.10051724137931034
39,5.85,55.13,28.59,4.38,34.36,1.0,0,0,0,11.1501,0.14625
28,4.99,70.08,18.98,10.0,23.34,0.0,0,0,0,5.314400000000001,0.17206896551724138
26,2.63,59.94,19.39,6.91,39.85,0.0,0,0,0,5.041399999999999,0.0974074074074074
72,7.29,54.15,44.8,5.03,55.13,0.0,0,0,0,32.256,0.09986301369863014
28,1.74,64.46,22.37,6.26,27.79,1.0,0,0,1,6.2636,0.06
101,13.34,35.32,51.61,6.74,54.09,2.0,0,0,0,52.126099999999994,0.13078431372549018
67,12.37,59.76,41.01,4.8,55.21,0.0,1,0,0,27.4767,0.18191176470588233
64,11.75,57.39,35.23,5.21,46.3,1.0,0,1,0,22.547199999999997,0.18076923076923077
99,11.92,44.99,55.64,8.99,57.78,1.0,1,0,0,55.0836,0.1192
110,17.24,26.91,60.91,7.57,69.77,1.0,0,0,0,67.00099999999999,0.1553153153153153
99,12.45,45.42,58.2,8.53,56.13,1.0,0,0,1,57.618,0.1245
71,8.95,53.32,38.18,8.22,47.58,1.0,0,0,0,27.1078,0.12430555555555554
32,4.96,64.41,17.4,4.88,36.19,1.0,0,0,0,5.568,0.1503030303030303
18,6.72,71.63,14.51,6.95,18.69,2.0,1,0,0,2.6118,0.35368421052631577
21,0.0,83.01,16.39,9.75,13.32,0.0,0,0,0,3.4419,0.0
10,6.85,61.69,10.51,7.12,19.65,2.0,0,1,0,1.051,0.6227272727272727
67,9.81,55.94,34.87,8.77,44.02,1.0,0,0,0,23.3629,0.14426470588235296
10,0.0,78.47,10.05,8.17,13.19,0.0,0,0,0,1.005,0.0
43,2.97,67.16,25.9,5.24,35.22,1.0,0,0,0,11.137,0.0675
105,15.25,36.33,57.25,9.22,57.44,1.0,1,0,0,60.1125,0.14386792452830188
57,6.21,60.85,35.25,9.79,44.82,0.0,0,0,0,20.0925,0.10706896551724138
98,12.51,40.1,50.82,7.15,59.31,1.0,0,0,0,49.803599999999996,0.12636363636363637
113,16.05,36.73,62.57,9.08,64.2,1.0,0,0,1,70.7041,0.14078947368421052
118,11.86,31.66,62.18,7.21,61.72,1.0,0,1,0,73.3724,0.09966386554621848
10,0.0,67.09,6.91,7.09,18.77,2.0,0,0,1,0.691,0.0
25,3.72,68.93,17.62,6.37,23.05,1.0,0,0,0,4.405,0.14307692307692307
70,13.48,52.69,41.03,5.0,40.19,2.0,0,0,0,28.721,0.18985915492957747
112,18.85,38.61,63.71,5.64,72.97,1.0,1,0,0,71.35520000000001,0.1668141592920354
73,17.39,57.29,42.28,4.83,58.88,0.0,0,0,1,30.8644,0.23500000000000001
72,7.78,50.79,36.99,9.43,37.98,1.0,0,1,0,26.632800000000003,0.10657534246575343
78,10.87,49.85,45.8,7.07,53.91,0.0,0,0,1,35.724,0.13759493670886075
31,1.98,67.38,23.57,9.41,25.04,1.0,0,0,0,7.306699999999999,0.061875
102,15.33,38.18,58.27,2.81,88.92,0.0,0,0,0,59.4354,0.14883495145631068
76,10.77,51.06,38.45,4.88,45.78,2.0,0,0,1,29.222,0.13987012987012987
85,14.04,52.07,45.54,6.01,56.2,1.0,0,0,0,38.709,0.16325581395348837
35,6.88,70.46,20.15,8.81,25.38,1.0,0,1,0,7.0525,0.19111111111111112
25,3.63,76.43,18.59,7.37,29.6,1.0,0,0,0,4.6475,0.1396153846153846
60,11.15,50.22,38.51,6.99,37.48,1.0,0,0,1,23.105999999999998,0.18278688524590164
110,11.29,39.99,61.38,3.68,87.67,0.0,0,0,0,67.518,0.1017117117117117
95,8.52,47.32,53.83,8.58,52.1,1.0,0,0,0,51.13849999999999,0.08875
66,9.16,59.0,37.29,6.95,33.61,2.0,0,0,1,24.6114,0.13671641791044775
38,6.31,69.07,25.78,10.0,36.92,0.0,0,0,1,9.7964,0.1617948717948718
87,12.15,42.3,48.26,2.47,55.56,2.0,0,0,0,41.9862,0.1380681818181818
101,10.46,43.83,54.76,6.74,58.02,1.0,0,0,0,55.3076,0.10254901960784314
78,10.99,44.28,42.73,4.76,58.16,1.0,0,0,1,33.32939999999999,0.13911392405063291
56,10.02,56.36,35.69,4.68,54.92,1.0,1,0,0,19.9864,0.17578947368421052
103,13.91,38.74,61.75,5.68,56.75,1.0,0,0,0,63.6025,0.13375
119,13.95,35.68,68.01,10.0,52.84,2.0,0,0,1,80.9319,0.11624999999999999
71,9.9,57.93,44.21,7.1,58.52,0.0,0,0,0,31.3891,0.1375
78,10.08,46.6,40.67,6.44,57.84,1.0,0,0,1,31.722600000000003,0.12759493670886077
85,14.49,38.98,45.79,6.5,51.95,1.0,0,0,1,38.9215,0.16848837209302325
25,5.82,68.96,17.97,7.67,22.31,2.0,0,0,0,4.4925,0.22384615384615386
99,17.84,42.61,57.74,6.04,58.55,2.0,0,0,1,57.162600000000005,0.1784
99,9.09,35.33,45.64,7.58,55.45,1.0,0,0,0,45.1836,0.0909
57,4.62,66.64,29.5,7.43,20.8,2.0,0,0,0,16.815,0.07965517241379311
94,14.48,46.54,47.06,6.79,51.66,1.0,0,0,1,44.2364,0.15242105263157896
48,8.47,65.97,25.7,7.78,36.21,1.0,0,0,0,12.335999999999999,0.17285714285714288
109,13.53,38.76,63.9,5.48,80.2,0.0,1,0,0,69.651,0.123
42,8.32,61.57,24.03,6.58,41.58,0.0,0,0,0,10.0926,0.19348837209302328
103,17.26,33.43,60.34,4.32,68.88,1.0,1,0,0,62.150200000000005,0.16596153846153847
110,18.47,29.2,66.93,3.47,86.05,0.0,0,0,0,73.623,0.1663963963963964
32,5.86,70.53,18.71,9.64,25.03,0.0,0,0,0,5.9872000000000005,0.17757575757575758
19,5.07,67.35,13.12,8.5,26.26,0.0,0,0,1,2.4928,0.2535
78,7.75,54.04,42.82,9.68,42.26,1.0,0,0,0,33.3996,0.0981012658227848
109,11.56,32.69,58.75,8.91,57.15,1.0,0,1,0,64.0375,0.1050909090909091
43,8.76,64.54,27.8,5.57,55.35,0.0,0,0,1,11.954,0.1990909090909091
61,12.42,59.57,31.23,2.69,51.31,0.0,0,0,0,19.0503,0.20032258064516129
104,13.09,44.47,57.63,5.5,74.47,0.0,0,1,0,59.9352,0.12466666666666666
19,1.06,73.24,9.84,7.91,25.69,0.0,0,0,0,1.8696000000000002,0.053000000000000005
28,4.49,64.54,12.06,7.17,16.96,2.0,0,0,0,3.3768000000000002,0.15482758620689657
67,6.66,57.22,37.7,7.08,35.14,2.0,0,0,0,25.259,0.09794117647058824
105,11.78,37.72,58.02,6.23,66.74,1.0,0,1,0,60.92100000000001,0.11113207547169811
10,4.36,76.09,5.0,4.65,19.63,2.0,0,0,1,0.5,0.3963636363636364
78,11.24,54.22,43.61,10.0,42.8,1.0,0,0,1,34.0158,0.14227848101265822
118,16.26,35.63,60.45,8.22,62.04,1.0,0,0,1,71.331,0.1366386554621849
13,4.16,64.96,12.69,8.04,18.77,1.0,0,0,1,1.6497,0.29714285714285715
25,7.19,63.86,20.25,3.96,35.23,0.0,1,0,0,5.0625,0.27653846153846157
33,4.46,66.14,19.2,6.63,23.06,2.0,0,0,0,6.336,0.13117647058823528
89,4.44,44.24,50.66,8.13,33.37,2.0,0,0,0,45.087399999999995,0.04933333333333334
