road_quality_score,stress_index,driver_experience_encoded,congestion_score
5.62,27.82,2.0,7.7248
6.48,45.95,0.0,21.6125
9.54,32.23,1.0,10.453800000000001
6.27,38.45,0.0,15.303200000000002
10.0,21.57,1.0,1.4325
7.84,46.51,0.0,22.2641
5.03,57.58,0.0,16.9653
9.01,35.67,1.0,17.296200000000002
8.59,29.37,1.0,9.5653
5.65,35.18,2.0,18.3816
7.49,55.45,0.0,27.118000000000002
4.53,44.63,1.0,18.5808
7.07,26.18,0.0,6.564
8.2,45.32,1.0,40.0144
5.77,70.41,0.0,47.22560000000001
8.55,61.69,1.0,44.33520000000001
6.66,84.62,0.0,68.51899999999999
6.02,37.33,1.0,10.880999999999998
10.0,66.03,0.0,70.2324
9.02,25.75,0.0,5.922
2.17,46.6,0.0,5.5912
9.6,51.68,0.0,22.017599999999998
7.16,21.47,2.0,4.644
7.71,35.75,1.0,18.48
6.15,69.92,1.0,71.763
5.06,39.91,1.0,19.1806
9.94,22.35,0.0,4.266500000000001
6.48,28.24,2.0,4.833600000000001
6.16,36.42,0.0,8.86
4.12,27.98,1.0,0.611
8.29,46.67,1.0,22.68
5.02,34.96,1.0,0.9216
4.9,37.08,1.0,5.475
8.97,50.16,1.0,51.9168
1.59,46.86,2.0,26.320800000000006
4.45,63.22,1.0,39.9336
8.38,26.46,0.0,2.7048
9.19,43.05,1.0,38.3958
4.25,58.29,2.0,61.7505
9.78,19.89,1.0,4.3925
8.44,48.85,1.0,41.5611
5.35,70.29,1.0,73.0602
8.45,46.44,0.0,38.488
7.49,25.01,1.0,6.5538
6.42,33.69,1.0,8.0808
8.21,23.44,0.0,2.3732
5.74,64.29,1.0,60.0142
8.54,35.16,0.0,10.206
5.87,72.1,0.0,50.5692
7.96,17.35,0.0,0.9639
5.67,46.83,1.0,24.4215
6.51,40.46,1.0,29.407799999999998
4.93,37.08,2.0,17.7708
4.68,31.27,2.0,8.173300000000001
9.45,59.71,0.0,56.9337
8.92,56.51,1.0,62.37
9.86,34.85,1.0,13.57
7.93,51.82,1.0,67.2094
10.0,30.04,2.0,26.8567
5.39,34.8,0.0,7.4232000000000005
7.67,48.3,1.0,32.623200000000004
2.57,34.26,1.0,4.953
7.63,42.11,1.0,34.587599999999995
4.96,36.5,1.0,10.336199999999998
6.62,45.85,2.0,49.1598
4.14,76.01,0.0,42.7334
5.39,66.56,1.0,56.6509
10.0,27.5,1.0,10.351199999999999
8.36,20.36,1.0,3.9512
4.73,56.27,0.0,18.04
7.0,35.12,0.0,11.0572
9.36,16.83,0.0,1.9409999999999998
2.82,61.96,1.0,45.06320000000001
9.21,43.87,2.0,34.312200000000004
6.7,38.5,2.0,15.9768
10.0,25.71,1.0,7.4392
5.32,67.03,0.0,33.1575
8.59,23.24,0.0,3.7335
3.01,55.53,1.0,23.0555
6.7,39.61,0.0,8.9583
6.55,50.42,2.0,79.6146
5.4,25.51,1.0,0.9436
6.89,33.06,2.0,9.1812
8.23,48.79,0.0,32.0642
10.0,22.21,1.0,5.5026
7.62,47.93,2.0,61.11
6.91,49.83,0.0,20.1724
7.48,23.99,1.0,3.888
8.01,38.38,2.0,51.6624
7.04,28.91,1.0,8.9495
9.79,32.79,1.0,30.088800000000003
6.32,51.37,1.0,49.049
4.0,69.05,1.0,51.7085
6.38,49.22,1.0,28.5532
7.3,31.45,0.0,7.1064
7.63,45.59,1.0,18.7514
8.89,46.13,1.0,42.14
9.76,24.36,2.0,9.5298
4.69,62.96,1.0,68.73679999999999
6.9,78.21,0.0,71.7174
10.0,61.79,0.0,59.1192
4.39,22.34,1.0,0.941
5.51,30.53,0.0,7.221
7.69,42.01,1.0,22.0992
2.86,32.22,1.0,1.9980000000000002
3.88,54.27,1.0,61.7413
8.31,52.79,1.0,42.048
8.32,48.12,1.0,32.1282
8.22,58.48,1.0,55.234399999999994
7.6,27.24,1.0,2.667
5.17,69.94,1.0,65.2569
6.84,36.92,0.0,1.2984
9.1,34.13,2.0,23.2562
3.82,32.27,0.0,5.4976
9.17,62.73,1.0,65.208
4.11,55.1,1.0,21.0924
8.63,25.9,1.0,11.4954
5.68,62.25,0.0,42.5375
6.04,61.2,0.0,34.1877
4.54,52.37,2.0,45.8068
10.0,15.71,1.0,5.4963999999999995
7.76,50.28,1.0,50.778800000000004
9.69,33.77,2.0,36.5748
3.43,72.03,0.0,41.1804
8.79,59.58,1.0,77.6118
9.11,15.0,1.0,1.01
7.16,48.85,0.0,22.836000000000002
6.19,44.83,1.0,16.0326
5.19,72.59,1.0,42.6302
8.29,14.85,1.0,1.1843
5.2,47.29,2.0,27.4344
7.48,36.63,2.0,31.9902
9.23,75.74,0.0,66.36489999999999
10.0,35.38,0.0,10.455
8.0,31.75,2.0,10.0964
6.31,73.13,0.0,58.398199999999996
8.23,55.03,1.0,56.1496
8.58,47.92,1.0,36.2394
3.95,42.72,1.0,12.7584
6.55,30.97,2.0,7.595
5.67,37.06,1.0,12.538800000000002
8.32,40.08,1.0,22.113000000000003
2.28,21.96,2.0,0.7415999999999999
6.49,35.05,2.0,20.6264
7.96,28.39,1.0,2.9967
4.5,53.09,1.0,30.547200000000004
6.96,41.74,1.0,23.215500000000002
7.75,75.29,0.0,75.114
2.32,41.86,0.0,1.9432000000000003
6.98,69.12,0.0,62.4695
5.5,87.49,0.0,60.0902
5.12,56.68,0.0,23.766599999999997
9.0,35.95,0.0,4.9634
10.0,39.37,1.0,19.583199999999998
8.4,19.82,2.0,4.5408
8.38,52.21,1.0,47.203199999999995
3.53,62.43,2.0,63.492
5.99,52.39,1.0,45.4208
7.45,31.28,0.0,4.6091999999999995
5.37,62.02,0.0,37.4175
10.0,48.24,2.0,35.49
6.8,42.06,0.0,21.546
10.0,68.71,0.0,69.1712
8.0,37.3,0.0,11.054400000000001
7.94,40.47,2.0,29.506600000000002
7.78,50.57,2.0,61.4929
10.0,27.73,1.0,13.465499999999999
6.72,44.26,1.0,20.172099999999997
4.84,72.59,0.0,58.9784
6.75,48.57,2.0,49.7224
4.85,27.17,1.0,11.243699999999999
5.08,49.98,2.0,38.8168
5.99,62.79,1.0,49.33
5.7,56.56,0.0,22.044
1.55,62.69,0.0,27.9432
6.9,54.88,2.0,58.2508
8.31,42.19,1.0,18.7575
6.45,35.31,2.0,14.5794
10.0,55.51,0.0,59.1374
8.23,45.64,2.0,56.104800000000004
8.53,64.27,1.0,48.3384
4.03,41.31,1.0,10.6197
6.95,75.35,0.0,73.4735
8.63,29.48,2.0,23.237999999999996
5.69,58.97,1.0,46.188
10.0,4.86,1.0,0.7756000000000001
9.08,26.66,1.0,8.880600000000001
8.3,10.31,0.0,1.0659999999999998
6.7,21.37,2.0,3.5511
2.07,61.65,0.0,23.465
8.74,16.19,2.0,5.514600000000001
5.76,65.63,1.0,36.7026
5.53,21.3,2.0,4.5214
6.3,71.03,1.0,50.1828
4.26,61.38,0.0,49.0238
4.97,56.73,1.0,36.5274
8.49,25.56,0.0,10.246899999999998
8.07,23.25,0.0,2.3535
7.51,37.58,1.0,22.127799999999997
3.7,54.43,2.0,32.2725
9.57,47.42,1.0,38.742999999999995
8.1,73.74,0.0,70.7136
3.68,36.78,2.0,15.735199999999999
8.62,53.29,1.0,40.2528
5.96,34.85,2.0,6.047999999999999
8.1,33.79,1.0,24.7296
3.65,70.85,0.0,44.3665
5.94,66.97,1.0,62.5976
2.12,70.71,0.0,35.3556
6.8,23.95,1.0,4.165
8.13,17.32,1.0,2.4292999999999996
5.51,26.28,2.0,1.6679
7.36,71.4,0.0,69.4385
4.42,22.74,1.0,0.9204000000000001
6.85,35.7,2.0,26.1625
9.81,27.79,0.0,5.130599999999999
6.65,54.78,0.0,31.836399999999998
8.93,60.56,1.0,56.773500000000006
8.35,51.16,1.0,30.4076
8.88,32.99,0.0,7.47
3.92,65.18,1.0,56.059200000000004
8.68,26.03,1.0,11.0249
9.89,37.21,1.0,21.688399999999998
10.0,32.44,0.0,28.329
5.25,49.08,0.0,23.195999999999998
7.15,40.49,0.0,5.966799999999999
4.36,29.76,2.0,6.96
5.99,25.54,1.0,1.5106
4.6,71.46,1.0,45.2725
9.11,66.6,0.0,57.4488
9.05,40.58,0.0,16.6413
8.2,36.64,1.0,23.785999999999998
7.45,30.24,2.0,7.415200000000001
7.58,35.46,2.0,4.626
6.71,65.17,1.0,37.525
8.29,20.0,1.0,1.5830000000000002
9.22,1.33,1.0,1.9067999999999998
8.55,52.41,2.0,66.7698
9.51,19.89,2.0,4.1601
10.0,40.77,2.0,56.4894
8.4,50.71,0.0,21.631500000000003
4.81,35.22,1.0,9.331
4.94,53.82,1.0,20.972799999999996
4.78,55.37,1.0,44.3265
6.59,42.7,2.0,54.5688
6.78,34.53,1.0,15.795
7.04,40.23,0.0,8.55
7.04,46.97,1.0,36.2932
7.66,28.89,1.0,8.7185
7.35,38.02,2.0,19.964
9.85,49.48,2.0,47.614
9.68,35.57,1.0,24.842999999999996
6.58,69.22,0.0,56.104099999999995
7.56,77.0,0.0,74.25160000000001
10.0,42.16,1.0,26.877599999999997
5.89,32.09,1.0,19.682100000000002
5.23,50.93,1.0,29.092000000000002
5.49,56.29,1.0,46.647
4.26,44.39,0.0,7.938
5.82,46.95,0.0,12.4605
3.73,33.91,1.0,1.105
5.4,24.67,1.0,2.4038
9.98,69.74,0.0,60.6636
3.74,47.8,0.0,19.684700000000003
6.85,51.55,1.0,38.508799999999994
5.37,43.06,0.0,15.12
7.2,29.42,2.0,24.076
6.83,57.84,1.0,45.1535
8.28,25.93,1.0,3.9238
7.39,64.14,0.0,53.8362
4.19,43.82,0.0,10.3748
7.12,66.68,0.0,55.7472
2.89,47.77,2.0,45.3705
3.14,58.53,1.0,53.5537
9.29,19.35,1.0,1.5884
7.93,63.56,1.0,72.7824
5.58,34.24,2.0,8.9215
6.68,27.58,0.0,3.2982
8.84,39.18,1.0,25.778799999999997
7.07,39.52,1.0,24.089000000000002
5.4,29.43,2.0,3.128
5.25,26.11,0.0,1.1987999999999999
3.65,52.33,0.0,7.0048
5.58,86.56,0.0,80.2179
4.43,85.71,0.0,72.5
8.38,62.39,1.0,75.3548
7.71,26.78,0.0,6.0291
4.7,44.92,1.0,14.5935
5.18,65.71,1.0,65.9772
6.31,26.54,1.0,3.6384000000000003
5.85,45.47,1.0,29.061300000000003
9.28,54.83,1.0,50.46020000000001
10.0,44.49,2.0,65.373
4.92,30.83,2.0,8.1918
9.03,57.03,1.0,40.5289
6.46,46.32,0.0,15.071999999999997
6.92,55.46,0.0,20.1366
7.35,25.05,1.0,5.4548000000000005
5.87,59.27,2.0,63.6496
5.36,62.96,1.0,56.4015
5.83,49.85,2.0,50.0049
7.49,40.42,2.0,15.518400000000002
7.64,24.95,1.0,9.0882
10.0,15.84,2.0,5.4548000000000005
6.79,22.2,1.0,3.63
5.92,46.35,2.0,53.261100000000006
6.04,35.24,0.0,7.5038
6.3,51.99,1.0,35.3661
6.73,23.72,0.0,2.9925
7.57,53.11,1.0,34.291199999999996
10.0,56.38,1.0,74.81819999999999
6.74,63.32,1.0,77.24279999999999
4.23,31.19,1.0,6.48
10.0,52.1,2.0,65.37819999999999
7.93,44.17,2.0,50.407
3.7,46.71,0.0,11.6315
7.39,26.38,0.0,2.4139999999999997
7.29,37.14,1.0,14.2051
8.54,57.08,2.0,76.95089999999999
10.0,49.88,0.0,46.965999999999994
6.99,32.78,1.0,16.7025
6.26,31.89,2.0,14.065
7.19,54.95,1.0,69.839
6.25,21.95,0.0,1.6320000000000001
4.25,43.42,1.0,21.148699999999998
8.42,24.47,1.0,7.9975
2.62,71.92,0.0,29.7183
4.29,64.55,1.0,61.3324
4.15,53.28,1.0,27.852800000000002
6.93,46.46,0.0,22.217
5.81,55.0,0.0,28.566799999999997
8.75,58.9,1.0,74.458
9.32,44.95,1.0,39.808099999999996
4.34,78.48,1.0,69.421
4.39,43.03,1.0,10.227
4.05,38.95,2.0,20.5902
9.51,22.93,1.0,5.428100000000001
7.22,34.4,1.0,5.184000000000001
5.27,53.72,1.0,36.4664
8.33,57.61,1.0,36.4585
5.65,18.22,2.0,2.2866999999999997
7.77,70.06,0.0,56.9899
6.15,45.85,1.0,35.7084
4.53,59.69,0.0,27.285300000000003
8.73,49.64,0.0,29.4579
6.27,77.23,0.0,57.463699999999996
8.89,63.77,1.0,62.54560000000001
10.0,26.35,0.0,7.500900000000001
8.51,38.08,1.0,24.5952
9.03,16.62,0.0,2.007
8.51,14.69,0.0,1.3896000000000002
6.01,35.57,0.0,10.14
8.51,31.94,2.0,14.4354
6.93,61.21,1.0,69.135
3.5,36.17,1.0,10.655999999999999
8.01,29.28,1.0,7.273199999999999
8.42,45.06,2.0,59.103199999999994
5.85,33.96,1.0,1.3635
3.72,54.22,0.0,26.52
10.0,62.13,0.0,48.146100000000004
7.62,62.83,1.0,57.2266
9.12,46.04,1.0,41.5296
6.28,29.13,0.0,1.8381999999999998
6.69,64.59,0.0,45.0208
4.94,28.3,1.0,1.44
10.0,37.64,2.0,59.5958
10.0,70.6,0.0,64.713
6.72,36.16,2.0,22.146
7.42,55.2,0.0,31.112199999999998
10.0,39.6,0.0,25.192200000000003
3.12,54.81,1.0,29.835
10.0,52.12,1.0,42.847199999999994
10.0,49.95,1.0,39.48
4.73,29.82,1.0,2.533
4.97,36.67,1.0,6.891500000000001
4.05,55.21,1.0,21.468000000000004
4.2,42.2,0.0,15.195599999999999
8.27,41.2,1.0,14.4319
5.31,18.41,2.0,1.6856
7.72,61.09,0.0,42.6284
9.64,22.43,2.0,7.3255
8.81,45.08,1.0,32.247600000000006
9.02,10.57,1.0,4.3708
8.47,52.6,1.0,47.420700000000004
9.24,44.32,1.0,57.89719999999999
7.1,22.84,0.0,7.0789
5.82,28.95,1.0,3.5027999999999997
4.3,48.69,0.0,21.0896
8.74,10.23,1.0,0.9519999999999998
9.0,52.33,1.0,52.7967
5.48,30.08,1.0,3.5120999999999998
6.11,38.63,2.0,31.5944
6.9,32.25,1.0,13.9496
6.59,37.9,0.0,10.8192
4.99,34.32,0.0,2.714
10.0,56.55,1.0,65.66159999999999
6.01,56.36,0.0,40.0416
7.96,64.98,1.0,70.30760000000001
5.94,27.09,0.0,0.9468
5.5,33.43,1.0,10.416000000000002
6.36,21.07,1.0,2.526
5.05,47.08,0.0,19.0334
3.87,27.93,1.0,2.2743
6.56,26.35,1.0,1.7079999999999997
7.67,33.58,0.0,6.832000000000001
8.09,17.41,0.0,2.4871
6.89,45.48,0.0,17.2674
6.12,20.16,1.0,1.3651
7.72,29.91,2.0,3.4298
5.12,41.92,2.0,14.773499999999999
9.78,7.91,1.0,1.0791000000000002
6.94,48.87,1.0,46.6209
8.92,53.92,0.0,30.8284
8.11,32.61,2.0,30.369600000000002
6.71,57.55,2.0,71.709
7.35,45.33,1.0,39.991400000000006
4.69,35.71,1.0,4.1834
7.57,22.36,1.0,3.2166
5.43,60.17,1.0,38.2452
5.52,28.22,1.0,4.0728
9.35,20.03,2.0,4.9764
5.8,43.84,1.0,14.5277
9.25,35.7,1.0,12.773200000000001
5.32,72.31,0.0,59.6061
8.94,65.24,0.0,62.8992
5.25,43.07,2.0,20.6596
7.03,67.37,0.0,37.276199999999996
7.5,61.0,0.0,31.019899999999996
7.89,37.03,2.0,25.5093
7.06,73.79,0.0,71.7795
4.57,49.1,1.0,20.6441
3.7,47.49,2.0,37.9146
6.87,61.38,1.0,42.672
10.0,6.41,2.0,2.5362
6.06,33.99,1.0,10.8274
9.86,52.45,1.0,44.7865
9.12,63.05,1.0,68.08319999999999
8.48,36.7,1.0,11.871200000000002
4.68,32.27,0.0,1.337
8.11,40.85,1.0,15.038100000000002
8.05,49.8,0.0,33.2588
7.04,30.86,1.0,6.571999999999999
7.62,45.6,1.0,29.6355
5.8,62.41,0.0,31.7477
8.3,47.97,2.0,61.8936
9.15,26.28,2.0,37.0251
2.95,39.52,0.0,3.4939999999999998
7.15,68.38,1.0,69.7452
4.02,68.72,1.0,63.195
5.56,25.46,1.0,3.8202999999999996
7.68,49.28,1.0,24.246599999999997
7.62,19.07,2.0,9.2859
5.97,38.86,1.0,12.126399999999999
10.0,45.34,2.0,53.4108
7.49,28.69,1.0,13.298599999999999
5.8,28.78,1.0,1.085
7.7,53.92,1.0,43.065200000000004
3.66,54.66,1.0,41.8296
7.81,25.72,1.0,7.0735
6.4,57.03,0.0,26.667600000000004
9.67,20.53,0.0,1.9994
4.85,47.84,2.0,53.419799999999995
8.73,59.3,2.0,80.70020000000001
6.97,38.08,1.0,16.840200000000003
8.65,68.57,0.0,50.00940000000001
9.07,25.9,1.0,5.0004
7.88,40.72,0.0,15.1263
8.98,46.77,1.0,33.234300000000005
7.66,34.47,1.0,12.1776
5.7,80.41,0.0,70.0826
10.0,20.43,0.0,3.9537
2.92,47.0,1.0,10.258199999999999
4.62,48.22,1.0,19.668000000000003
6.34,25.21,1.0,10.946299999999999
5.54,61.31,1.0,57.4308
6.95,32.43,2.0,5.849600000000001
7.1,51.39,0.0,31.032000000000004
5.67,35.32,0.0,2.4288
7.89,65.95,0.0,63.01700000000001
4.71,27.43,2.0,7.3202
8.05,20.93,1.0,3.5022
5.93,65.91,1.0,59.9854
6.64,46.07,1.0,27.705
4.72,61.22,1.0,43.7697
10.0,49.39,0.0,24.335
5.71,80.04,0.0,67.9243
10.0,58.55,1.0,69.3933
4.89,57.65,0.0,21.144000000000002
6.08,33.98,2.0,13.430399999999999
7.65,26.96,2.0,22.134
7.43,47.16,1.0,30.6362
5.96,19.8,2.0,2.8665
6.87,53.27,0.0,29.146
9.35,16.25,0.0,3.1744
4.15,43.43,1.0,20.214
8.87,46.14,1.0,38.823299999999996
7.65,41.14,1.0,15.1623
7.9,49.02,1.0,32.2952
3.62,38.43,1.0,3.4056
8.52,30.89,1.0,10.0244
3.6,43.58,1.0,12.516000000000002
6.04,64.71,1.0,62.1914
5.79,50.52,2.0,68.2192
6.82,31.32,1.0,6.4656
6.6,28.69,2.0,11.7
6.44,33.45,0.0,8.458800000000002
6.84,45.16,1.0,12.5725
8.82,21.92,2.0,24.651
10.0,60.1,1.0,62.1054
3.34,67.45,2.0,71.11500000000001
5.26,41.94,0.0,7.5024
7.0,43.4,1.0,24.403200000000002
6.03,36.82,0.0,8.8788
6.61,50.6,1.0,34.8425
6.62,40.86,2.0,50.4925
7.54,42.72,2.0,32.7525
10.0,16.68,2.0,2.4928
9.95,17.51,1.0,2.009
5.19,57.8,1.0,35.2999
5.06,74.34,0.0,63.197199999999995
4.56,57.1,0.0,12.8169
4.29,22.53,1.0,3.3264
3.5,33.34,2.0,8.968
9.86,25.71,1.0,17.9592
8.71,63.84,0.0,63.6451
5.94,86.27,0.0,76.169
6.72,65.11,1.0,52.7195
5.3,51.02,2.0,21.801400000000005
4.61,57.7,0.0,23.66
8.58,23.48,1.0,4.8936
7.74,40.16,0.0,10.431
5.21,35.9,0.0,2.5449
10.0,16.85,2.0,1.8032000000000001
9.77,25.23,2.0,9.253
4.78,44.53,1.0,19.376
4.24,65.02,0.0,36.9677
7.77,53.6,1.0,38.504999999999995
10.0,25.96,1.0,18.819000000000003
5.2,24.37,2.0,0.8767
8.5,25.43,1.0,7.8515999999999995
6.06,81.7,0.0,60.67360000000001
8.37,29.93,1.0,12.609000000000002
2.82,48.3,1.0,12.2895
5.35,36.24,1.0,6.944
7.56,45.64,0.0,16.9728
7.62,34.16,1.0,7.8876
2.98,54.01,1.0,29.421599999999998
5.36,23.2,2.0,6.902
5.69,25.95,1.0,2.0780000000000003
8.3,55.36,0.0,38.3792
6.67,64.88,1.0,67.5514
7.8,37.06,1.0,14.3444
9.74,10.9,2.0,1.5975
6.67,54.23,1.0,35.275499999999994
8.29,23.13,1.0,6.7104
8.98,43.57,1.0,20.731200000000005
6.38,75.08,0.0,56.9943
6.07,47.92,0.0,18.1445
8.45,70.41,0.0,74.7968
7.86,19.72,1.0,3.8745
9.29,55.46,0.0,56.905199999999994
7.87,21.87,2.0,3.4122
6.45,61.32,2.0,71.3256
7.4,44.03,1.0,25.169500000000003
5.92,64.79,0.0,49.5313
2.9,45.18,2.0,50.577799999999996
8.72,51.22,2.0,63.812000000000005
4.73,64.11,2.0,65.6304
7.7,38.74,2.0,29.0697
7.09,37.08,2.0,16.837600000000002
7.5,51.92,0.0,38.998000000000005
4.4,68.33,1.0,74.13119999999999
4.02,76.54,0.0,64.00479999999999
6.98,56.2,1.0,33.1947
7.22,16.24,0.0,1.6772
7.61,41.58,1.0,13.0824
5.67,52.19,1.0,37.851299999999995
4.78,71.49,1.0,73.71499999999999
8.42,60.81,1.0,57.7619
10.0,33.33,0.0,10.356
8.03,26.54,0.0,1.5768
8.98,40.73,0.0,24.666
3.37,47.44,1.0,8.9148
8.73,35.54,2.0,43.117200000000004
5.85,40.11,1.0,13.528899999999998
6.42,41.37,1.0,16.085
9.67,57.79,1.0,52.658500000000004
6.11,29.69,2.0,4.303999999999999
8.27,29.19,1.0,8.0192
6.28,23.02,0.0,0.6769999999999999
3.71,54.42,0.0,19.723
8.55,67.74,0.0,60.28
7.15,28.4,2.0,6.465
7.32,73.75,0.0,57.3408
7.63,79.22,0.0,82.76449999999998
9.89,29.13,1.0,10.9305
7.0,42.33,1.0,23.3541
2.09,49.63,2.0,58.3008
9.98,41.1,1.0,24.3144
7.58,17.34,0.0,1.358
5.1,59.96,0.0,24.926399999999997
8.79,48.69,1.0,23.039099999999998
4.39,53.01,0.0,24.256
2.6,52.6,1.0,14.004199999999999
9.18,19.65,2.0,4.7136000000000005
9.32,25.19,0.0,4.56
9.35,42.49,0.0,20.171200000000002
6.09,60.52,1.0,44.895
6.36,40.68,2.0,22.4316
6.1,21.55,1.0,2.2716
4.16,51.88,1.0,34.7023
6.24,42.6,1.0,21.752599999999997
6.37,44.04,1.0,22.7436
4.6,37.13,0.0,6.7375
9.89,28.04,2.0,15.17
5.53,49.47,0.0,12.6544
10.0,45.05,0.0,25.6104
8.84,19.36,1.0,6.595999999999999
7.43,58.05,1.0,55.707300000000004
4.23,58.29,1.0,39.3792
8.45,34.55,1.0,16.121
10.0,10.71,1.0,0.6732
5.7,22.14,1.0,1.9216
7.88,60.85,1.0,45.1633
6.35,51.15,2.0,47.51
3.51,39.56,2.0,12.4012
7.12,68.03,0.0,50.9
6.51,36.58,1.0,4.799600000000001
4.42,39.92,1.0,17.9712
8.93,42.55,1.0,26.8396
5.4,76.92,0.0,73.2771
5.79,49.3,0.0,23.46
8.24,37.22,1.0,21.9744
4.65,39.2,1.0,7.3326
8.53,28.75,0.0,7.4562
7.39,50.85,1.0,31.208
7.57,37.59,1.0,22.0881
9.45,45.51,1.0,35.115500000000004
6.0,46.11,2.0,48.878299999999996
5.12,33.84,1.0,12.6084
1.87,43.95,1.0,21.367200000000004
5.45,41.17,1.0,9.044
6.63,46.99,1.0,31.557599999999997
5.87,67.66,1.0,74.0196
7.62,28.69,2.0,7.4338
4.41,32.3,1.0,7.6964999999999995
6.16,42.56,0.0,8.9873
8.27,55.98,1.0,49.1902
8.8,42.53,1.0,20.1202
10.0,45.89,1.0,32.032
5.84,48.5,2.0,43.191
4.5,61.09,1.0,46.6302
8.72,62.01,1.0,71.7858
7.2,32.88,2.0,18.3338
5.95,29.5,1.0,5.7825999999999995
4.88,71.6,1.0,52.288000000000004
4.97,54.3,1.0,54.4592
6.34,51.21,1.0,28.0368
10.0,36.42,1.0,24.177999999999997
7.05,71.48,0.0,68.8057
8.75,37.35,1.0,23.646600000000003
5.0,57.96,0.0,35.711999999999996
2.68,37.82,1.0,1.034
8.33,71.04,0.0,63.105
4.96,21.74,2.0,3.1371999999999995
5.01,70.95,0.0,55.0432
6.98,62.94,0.0,47.827200000000005
9.95,38.69,0.0,21.684
8.82,47.41,0.0,24.973000000000003
5.63,72.7,0.0,46.5612
7.63,55.78,0.0,28.6769
8.0,26.84,1.0,10.180299999999999
8.06,31.21,0.0,11.969100000000001
6.37,41.81,0.0,10.8566
8.01,32.64,1.0,20.758200000000002
8.06,36.24,1.0,15.6492
7.82,52.44,1.0,62.311800000000005
4.7,33.11,1.0,8.100299999999999
7.02,29.45,0.0,5.435
8.89,28.29,2.0,14.783300000000002
2.65,38.55,1.0,6.4036
9.43,12.54,2.0,5.054399999999999
8.72,22.79,1.0,1.574
7.81,61.86,1.0,39.759
8.01,41.72,1.0,17.074399999999997
7.02,61.22,0.0,35.1525
5.07,65.27,1.0,54.5804
6.51,75.67,0.0,64.1793
7.08,48.91,0.0,11.0497
6.49,34.78,2.0,17.28
7.76,59.5,0.0,27.5544
7.68,14.41,1.0,1.3766999999999998
7.06,16.86,0.0,1.641
8.08,18.94,1.0,1.7067999999999999
8.3,27.49,0.0,10.947799999999999
4.89,60.9,1.0,22.6752
9.34,61.68,1.0,61.0512
5.74,33.98,0.0,1.2588
7.69,28.44,1.0,12.394300000000001
6.54,16.52,2.0,2.9564
7.04,47.14,1.0,40.595299999999995
9.46,48.52,1.0,48.235600000000005
6.64,62.56,1.0,73.2088
7.74,26.31,1.0,10.5823
9.12,61.18,1.0,59.487199999999994
8.61,49.31,1.0,52.2624
8.02,50.94,0.0,26.3232
10.0,47.99,1.0,56.8731
7.18,22.53,2.0,8.9052
9.06,36.34,1.0,23.936300000000003
10.0,20.69,0.0,1.8752000000000002
5.87,61.53,1.0,54.1212
10.0,11.22,2.0,2.4429
8.01,51.76,0.0,33.1446
10.0,47.0,0.0,25.073400000000003
7.36,32.77,1.0,36.7384
8.72,38.41,2.0,51.0705
4.27,51.3,2.0,52.214400000000005
4.68,46.42,2.0,27.9004
8.28,50.63,0.0,32.821200000000005
8.35,51.6,0.0,22.018500000000003
5.45,64.12,2.0,70.807
8.46,44.58,1.0,30.3088
7.84,28.36,2.0,18.726000000000003
8.16,54.05,1.0,58.352999999999994
9.15,59.14,0.0,53.6916
4.36,27.75,2.0,2.5126
8.67,27.48,2.0,12.2507
8.01,32.99,1.0,12.7424
5.58,80.39,0.0,61.13099999999999
4.63,78.89,0.0,52.7195
6.09,59.81,0.0,43.73490000000001
6.32,44.0,0.0,11.9146
6.15,28.55,2.0,20.493
7.32,47.92,2.0,70.6788
9.32,24.86,0.0,4.005
7.75,52.13,0.0,36.344
4.96,33.19,2.0,13.017999999999999
7.71,45.58,1.0,21.231000000000005
6.32,58.39,1.0,44.123599999999996
6.22,30.49,1.0,3.9790000000000005
5.96,68.79,1.0,65.9152
7.53,51.98,1.0,28.972800000000003
7.16,38.71,2.0,22.3554
5.8,59.17,1.0,45.2179
7.75,17.74,0.0,1.7488
6.65,45.05,1.0,40.0392
6.3,27.83,1.0,2.4544
7.29,31.95,2.0,11.8104
6.66,25.33,2.0,6.5728
6.06,50.08,2.0,47.1316
9.0,22.27,0.0,3.822
9.08,21.55,0.0,4.494000000000001
5.91,42.53,0.0,11.826
7.68,37.8,2.0,9.956
6.28,42.08,2.0,26.413200000000003
6.43,54.23,1.0,42.77
5.87,29.22,0.0,1.7193
4.9,28.97,2.0,0.91
7.02,34.8,1.0,21.112000000000002
6.65,38.92,2.0,38.59439999999999
6.36,16.29,1.0,6.133499999999999
9.53,14.85,1.0,2.394
7.7,55.88,1.0,69.98899999999999
7.69,22.12,1.0,0.9405000000000001
10.0,29.04,2.0,31.6464
7.95,50.83,1.0,49.39200000000001
10.0,16.57,1.0,2.6292
6.32,29.47,2.0,5.541899999999999
7.06,17.84,0.0,1.6044
9.08,37.23,1.0,13.317
2.86,43.58,1.0,11.2142
7.42,49.73,2.0,57.00020000000001
10.0,15.38,1.0,2.9574000000000003
5.09,79.94,0.0,61.653400000000005
9.87,32.51,1.0,21.290800000000004
6.78,38.06,2.0,17.3204
10.0,53.79,1.0,64.17360000000001
5.51,52.49,1.0,48.4595
5.58,83.84,0.0,74.13119999999999
